Lake,SampDepthRepID,SampID,Depth,FieldSiteID,Habitat,ZoneHabitat,Family,ScientificName,CommonName,SignalReads,marker,Group
Ely,1364s3,1364,surface,EL_f17,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,16095,Am12S,fish
Ely,1364s2,1364,surface,EL_f17,fringe,fringe,Gasterosteidae,Culaea inconstans,Brook Stickleback,492,Ac16S,fish
Ely,1364s3,1364,surface,EL_f17,fringe,fringe,Centrarchidae,Lepomis cyanellus,Green Sunfish,483,Ac16S,fish
Ely,1364s3,1364,surface,EL_f17,fringe,fringe,Centrarchidae,Lepomis cyanellus,Green Sunfish,8739,Am12S,fish
Ely,1364s1,1364,surface,EL_f17,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,6528,Ac16S,fish
Ely,1364s1,1364,surface,EL_f17,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,9440,Am12S,fish
Ely,1364s2,1364,surface,EL_f17,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,1241,Am12S,fish
Ely,1364s3,1364,surface,EL_f17,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,6044,Ac16S,fish
Ely,1364s3,1364,surface,EL_f17,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,7619,Am12S,fish
Ely,1364s1,1364,surface,EL_f17,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,4738,Am12S,fish
Ely,1364s2,1364,surface,EL_f17,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,10479,Ac16S,fish
Ely,1364s3,1364,surface,EL_f17,fringe,fringe,Percidae,Etheostoma microperca,Least Darter,2641,Am12S,fish
Ely,1364s2,1364,surface,EL_f17,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,7468,Ac16S,fish
Ely,1364s2,1364,surface,EL_f17,fringe,fringe,Ictaluridae,Noturus gyrinus,Tadpole Madtom,5095,Ac16S,fish
Ely,1364s1,1364,surface,EL_f17,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,402,Ac16S,fish
Ely,1364s2,1364,surface,EL_f17,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,1417,Ac16S,fish
Ely,1364s3,1364,surface,EL_f17,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,2871,Ac16S,fish
Ely,1365s2,1365,surface,EL_f18,fringe,fringe,Centrarchidae,Pomoxis nigromaculatus,Black Crappie,1989,Ac16S,fish
Ely,1365s1,1365,surface,EL_f18,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,15309,Am12S,fish
Ely,1365s2,1365,surface,EL_f18,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,2535,Ac16S,fish
Ely,1365s2,1365,surface,EL_f18,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,28949,Am12S,fish
Ely,1365s2,1365,surface,EL_f18,fringe,fringe,Cyprinidae,Pimephales notatus,Bluntnose Minnow,43,Am12S,fish
Ely,1365s1,1365,surface,EL_f18,fringe,fringe,Centrarchidae,Lepomis cyanellus,Green Sunfish,4864,Ac16S,fish
Ely,1365s1,1365,surface,EL_f18,fringe,fringe,Centrarchidae,Lepomis cyanellus,Green Sunfish,17554,Am12S,fish
Ely,1365s2,1365,surface,EL_f18,fringe,fringe,Centrarchidae,Lepomis cyanellus,Green Sunfish,4523,Am12S,fish
Ely,1365s3,1365,surface,EL_f18,fringe,fringe,Centrarchidae,Lepomis cyanellus,Green Sunfish,9076,Ac16S,fish
Ely,1365s3,1365,surface,EL_f18,fringe,fringe,Centrarchidae,Lepomis cyanellus,Green Sunfish,49898,Am12S,fish
Ely,1365s2,1365,surface,EL_f18,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,1084,Am12S,fish
Ely,1365s2,1365,surface,EL_f18,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,2606,Ac16S,fish
Ely,1365s3,1365,surface,EL_f18,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,543,Ac16S,fish
Ely,1365s3,1365,surface,EL_f18,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,1405,Am12S,fish
Ely,1365s1,1365,surface,EL_f18,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,120,Ac16S,fish
Ely,1365s1,1365,surface,EL_f18,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,1496,Ac16S,fish
Ely,1365s2,1365,surface,EL_f18,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,4960,Ac16S,fish
Ely,1365s3,1365,surface,EL_f18,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,2362,Am12S,fish
Ely,1365s1,1365,surface,EL_f18,fringe,fringe,Centrarchidae,Micropterus dolomieu,Smallmouth Bass,3227,Ac16S,fish
Ely,1365s3,1365,surface,EL_f18,fringe,fringe,Centrarchidae,Micropterus dolomieu,Smallmouth Bass,438,Am12S,fish
Ely,1365s3,1365,surface,EL_f18,fringe,fringe,Ictaluridae,Ameiurus natalis,Yellow Bullhead,271,Am12S,fish
Ely,1365s1,1365,surface,EL_f18,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,2486,Ac16S,fish
Ely,1365s1,1365,surface,EL_f18,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,6662,Am12S,fish
Ely,1365s2,1365,surface,EL_f18,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,9489,Am12S,fish
Ely,1365s3,1365,surface,EL_f18,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,232,Ac16S,fish
Ely,1366s3,1366,surface,EL_f19,fringe,fringe,Centrarchidae,Pomoxis nigromaculatus,Black Crappie,139,Ac16S,fish
Ely,1366s1,1366,surface,EL_f19,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,13047,Am12S,fish
Ely,1366s2,1366,surface,EL_f19,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,1269,Ac16S,fish
Ely,1366s2,1366,surface,EL_f19,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,3729,Am12S,fish
Ely,1366s3,1366,surface,EL_f19,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,1260,Ac16S,fish
Ely,1366s3,1366,surface,EL_f19,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,13670,Am12S,fish
Ely,1366s2,1366,surface,EL_f19,fringe,fringe,Cyprinidae,Pimephales notatus,Bluntnose Minnow,3729,Ac16S,fish
Ely,1366s3,1366,surface,EL_f19,fringe,fringe,Cyprinidae,Pimephales notatus,Bluntnose Minnow,11,Ac16S,fish
Ely,1366s1,1366,surface,EL_f19,fringe,fringe,Gasterosteidae,Culaea inconstans,Brook Stickleback,11714,Ac16S,fish
Ely,1366s1,1366,surface,EL_f19,fringe,fringe,Gasterosteidae,Culaea inconstans,Brook Stickleback,15366,Am12S,fish
Ely,1366s2,1366,surface,EL_f19,fringe,fringe,Gasterosteidae,Culaea inconstans,Brook Stickleback,6540,Ac16S,fish
Ely,1366s2,1366,surface,EL_f19,fringe,fringe,Gasterosteidae,Culaea inconstans,Brook Stickleback,22739,Am12S,fish
Ely,1366s3,1366,surface,EL_f19,fringe,fringe,Centrarchidae,Lepomis cyanellus,Green Sunfish,955,Ac16S,fish
Ely,1366s2,1366,surface,EL_f19,fringe,fringe,Percidae,Etheostoma exile,Iowa Darter,11,Ac16S,fish
Ely,1366s3,1366,surface,EL_f19,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,448,Ac16S,fish
Ely,1366s1,1366,surface,EL_f19,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,4338,Ac16S,fish
Ely,1366s1,1366,surface,EL_f19,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,16777,Am12S,fish
Ely,1366s2,1366,surface,EL_f19,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,156,Ac16S,fish
Ely,1366s2,1366,surface,EL_f19,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,3535,Am12S,fish
Ely,1366s3,1366,surface,EL_f19,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,1129,Ac16S,fish
Ely,1366s3,1366,surface,EL_f19,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,19983,Am12S,fish
Ely,1366s1,1366,surface,EL_f19,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,3658,Am12S,fish
Ely,1366s2,1366,surface,EL_f19,fringe,fringe,Centrarchidae,Micropterus dolomieu,Smallmouth Bass,4382,Ac16S,fish
Ely,1366s2,1366,surface,EL_f19,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,3149,Ac16S,fish
Ely,1366s2,1366,surface,EL_f19,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,9024,Am12S,fish
Ely,1367s2,1367,surface,EL_f2,fringe,fringe,Cyprinidae,Notropis heterolepis,Blacknose Shiner,252,Ac16S,fish
Ely,1367s1,1367,surface,EL_f2,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,7303,Ac16S,fish
Ely,1367s1,1367,surface,EL_f2,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,8483,Am12S,fish
Ely,1367s2,1367,surface,EL_f2,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,9643,Ac16S,fish
Ely,1367s2,1367,surface,EL_f2,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,25505,Am12S,fish
Ely,1367s3,1367,surface,EL_f2,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,10647,Ac16S,fish
Ely,1367s3,1367,surface,EL_f2,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,12329,Am12S,fish
Ely,1367s1,1367,surface,EL_f2,fringe,fringe,Cyprinidae,Pimephales notatus,Bluntnose Minnow,61,Ac16S,fish
Ely,1367s3,1367,surface,EL_f2,fringe,fringe,Cyprinidae,Pimephales notatus,Bluntnose Minnow,84,Ac16S,fish
Ely,1367s1,1367,surface,EL_f2,fringe,fringe,Percidae,Etheostoma exile,Iowa Darter,6017,Am12S,fish
Ely,1367s1,1367,surface,EL_f2,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,1096,Am12S,fish
Ely,1367s2,1367,surface,EL_f2,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,1290,Ac16S,fish
Ely,1367s3,1367,surface,EL_f2,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,8652,Ac16S,fish
Ely,1367s2,1367,surface,EL_f2,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,4184,Am12S,fish
Ely,1367s3,1367,surface,EL_f2,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,9255,Am12S,fish
Ely,1367s1,1367,surface,EL_f2,fringe,fringe,Percidae,Etheostoma microperca,Least Darter,3256,Ac16S,fish
Ely,1367s1,1367,surface,EL_f2,fringe,fringe,Percidae,Etheostoma microperca,Least Darter,4134,Am12S,fish
Ely,1367s2,1367,surface,EL_f2,fringe,fringe,Percidae,Etheostoma microperca,Least Darter,2284,Ac16S,fish
Ely,1367s2,1367,surface,EL_f2,fringe,fringe,Percidae,Etheostoma microperca,Least Darter,652,Am12S,fish
Ely,1367s3,1367,surface,EL_f2,fringe,fringe,Esocidae,Esox lucius,Northern Pike,2709,Am12S,fish
Ely,1367s1,1367,surface,EL_f2,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,5922,Ac16S,fish
Ely,1367s3,1367,surface,EL_f2,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,2654,Am12S,fish
Ely,1367s1,1367,surface,EL_f2,fringe,fringe,Ictaluridae,Noturus gyrinus,Tadpole Madtom,9503,Ac16S,fish
Ely,1367s2,1367,surface,EL_f2,fringe,fringe,Ictaluridae,Noturus gyrinus,Tadpole Madtom,5461,Am12S,fish
Ely,1367s3,1367,surface,EL_f2,fringe,fringe,Ictaluridae,Ameiurus natalis,Yellow Bullhead,1463,Am12S,fish
Ely,1367s1,1367,surface,EL_f2,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,3204,Ac16S,fish
Ely,1367s2,1367,surface,EL_f2,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,1727,Ac16S,fish
Ely,1368s1,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,4922,Ac16S,fish
Ely,1368s1,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,21108,Am12S,fish
Ely,1368s2,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,2955,Ac16S,fish
Ely,1368s2,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,9892,Am12S,fish
Ely,1368s3,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,7672,Ac16S,fish
Ely,1368s3,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,11397,Am12S,fish
Ely,1368s2,1368,surface,EL_f20,fringe,fringe,Gasterosteidae,Culaea inconstans,Brook Stickleback,563,Am12S,fish
Ely,1368s1,1368,surface,EL_f20,fringe,fringe,Umbridae,Umbra limi,Central Mudminnow,988,Am12S,fish
Ely,1368s1,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Lepomis cyanellus,Green Sunfish,789,Ac16S,fish
Ely,1368s1,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Lepomis cyanellus,Green Sunfish,881,Am12S,fish
Ely,1368s2,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Lepomis cyanellus,Green Sunfish,5376,Am12S,fish
Ely,1368s3,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Lepomis cyanellus,Green Sunfish,342,Ac16S,fish
Ely,1368s1,1368,surface,EL_f20,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,996,Am12S,fish
Ely,1368s1,1368,surface,EL_f20,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,1033,Ac16S,fish
Ely,1368s2,1368,surface,EL_f20,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,1870,Ac16S,fish
Ely,1368s3,1368,surface,EL_f20,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,488,Ac16S,fish
Ely,1368s1,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,2646,Ac16S,fish
Ely,1368s1,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,4521,Am12S,fish
Ely,1368s2,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,4454,Am12S,fish
Ely,1368s3,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,2821,Am12S,fish
Ely,1368s3,1368,surface,EL_f20,fringe,fringe,Percidae,Etheostoma microperca,Least Darter,713,Ac16S,fish
Ely,1368s1,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,1929,Ac16S,fish
Ely,1368s1,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,4583,Am12S,fish
Ely,1368s2,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,9685,Ac16S,fish
Ely,1368s2,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,11077,Am12S,fish
Ely,1368s3,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,7950,Ac16S,fish
Ely,1368s3,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,23784,Am12S,fish
Ely,1368s3,1368,surface,EL_f20,fringe,fringe,Centrarchidae,Ambloplites rupestris,Rock Bass,70,Am12S,fish
Ely,1368s1,1368,surface,EL_f20,fringe,fringe,Ictaluridae,Noturus gyrinus,Tadpole Madtom,2613,Ac16S,fish
Ely,1368s2,1368,surface,EL_f20,fringe,fringe,Ictaluridae,Noturus gyrinus,Tadpole Madtom,2025,Am12S,fish
Ely,1368s3,1368,surface,EL_f20,fringe,fringe,Ictaluridae,Ameiurus natalis,Yellow Bullhead,450,Am12S,fish
Ely,1368s3,1368,surface,EL_f20,fringe,fringe,Ictaluridae,Ameiurus natalis,Yellow Bullhead,943,Ac16S,fish
Ely,1369s1,1369,surface,EL_f3,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,14180,Ac16S,fish
Ely,1369s2,1369,surface,EL_f3,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,8791,Am12S,fish
Ely,1369s3,1369,surface,EL_f3,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,4897,Ac16S,fish
Ely,1369s3,1369,surface,EL_f3,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,12138,Am12S,fish
Ely,1369s2,1369,surface,EL_f3,fringe,fringe,Gasterosteidae,Culaea inconstans,Brook Stickleback,3666,Ac16S,fish
Ely,1369s2,1369,surface,EL_f3,fringe,fringe,Gasterosteidae,Culaea inconstans,Brook Stickleback,7039,Am12S,fish
Ely,1369s1,1369,surface,EL_f3,fringe,fringe,Percidae,Etheostoma exile,Iowa Darter,6728,Ac16S,fish
Ely,1369s2,1369,surface,EL_f3,fringe,fringe,Percidae,Etheostoma exile,Iowa Darter,1837,Ac16S,fish
Ely,1369s1,1369,surface,EL_f3,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,2559,Ac16S,fish
Ely,1369s3,1369,surface,EL_f3,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,297,Ac16S,fish
Ely,1369s3,1369,surface,EL_f3,fringe,fringe,Percidae,Etheostoma microperca,Least Darter,4088,Ac16S,fish
Ely,1369s1,1369,surface,EL_f3,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,1828,Ac16S,fish
Ely,1369s1,1369,surface,EL_f3,fringe,fringe,Centrarchidae,Micropterus dolomieu,Smallmouth Bass,39836,Am12S,fish
Ely,1369s3,1369,surface,EL_f3,fringe,fringe,Centrarchidae,Micropterus dolomieu,Smallmouth Bass,465,Am12S,fish
Ely,1369s3,1369,surface,EL_f3,fringe,fringe,Centrarchidae,Micropterus dolomieu,Smallmouth Bass,8131,Ac16S,fish
Ely,1369s3,1369,surface,EL_f3,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,5034,Ac16S,fish
Ely,1369s3,1369,surface,EL_f3,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,7448,Am12S,fish
Ely,1370s3,1370,surface,EL_f5,fringe,fringe,Cyprinidae,Notropis heterolepis,Blacknose Shiner,6922,Ac16S,fish
Ely,1370s1,1370,surface,EL_f5,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,15179,Ac16S,fish
Ely,1370s1,1370,surface,EL_f5,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,53224,Am12S,fish
Ely,1370s2,1370,surface,EL_f5,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,12479,Ac16S,fish
Ely,1370s2,1370,surface,EL_f5,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,38213,Am12S,fish
Ely,1370s3,1370,surface,EL_f5,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,20752,Ac16S,fish
Ely,1370s3,1370,surface,EL_f5,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,24284,Am12S,fish
Ely,1370s3,1370,surface,EL_f5,fringe,fringe,Cyprinidae,Pimephales notatus,Bluntnose Minnow,11,Ac16S,fish
Ely,1370s3,1370,surface,EL_f5,fringe,fringe,Gasterosteidae,Culaea inconstans,Brook Stickleback,10175,Am12S,fish
Ely,1370s2,1370,surface,EL_f5,fringe,fringe,Centrarchidae,Lepomis cyanellus,Green Sunfish,7853,Am12S,fish
Ely,1370s1,1370,surface,EL_f5,fringe,fringe,Percidae,Etheostoma exile,Iowa Darter,7686,Ac16S,fish
Ely,1370s2,1370,surface,EL_f5,fringe,fringe,Percidae,Etheostoma exile,Iowa Darter,6414,Am12S,fish
Ely,1370s1,1370,surface,EL_f5,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,78,Am12S,fish
Ely,1370s1,1370,surface,EL_f5,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,1121,Ac16S,fish
Ely,1370s2,1370,surface,EL_f5,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,3156,Ac16S,fish
Ely,1370s3,1370,surface,EL_f5,fringe,fringe,Percidae,Etheostoma nigrum,Johnny Darter,787,Am12S,fish
Ely,1370s1,1370,surface,EL_f5,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,36,Ac16S,fish
Ely,1370s2,1370,surface,EL_f5,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,3380,Ac16S,fish
Ely,1370s3,1370,surface,EL_f5,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,17690,Am12S,fish
Ely,1370s1,1370,surface,EL_f5,fringe,fringe,Percidae,Etheostoma microperca,Least Darter,970,Ac16S,fish
Ely,1370s2,1370,surface,EL_f5,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,7158,Ac16S,fish
Ely,1370s2,1370,surface,EL_f5,fringe,fringe,Cottidae,Cottus cognatus/bairdii,Slimy/Mottled Sculpin,2314,Am12S,fish
Ely,1370s1,1370,surface,EL_f5,fringe,fringe,Centrarchidae,Micropterus dolomieu,Smallmouth Bass,1471,Ac16S,fish
Ely,1370s2,1370,surface,EL_f5,fringe,fringe,Centrarchidae,Micropterus dolomieu,Smallmouth Bass,51,Am12S,fish
Ely,1370s2,1370,surface,EL_f5,fringe,fringe,Centrarchidae,Micropterus dolomieu,Smallmouth Bass,1809,Ac16S,fish
Ely,1370s3,1370,surface,EL_f5,fringe,fringe,Centrarchidae,Micropterus dolomieu,Smallmouth Bass,500,Am12S,fish
Ely,1371s1,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,8414,Ac16S,fish
Ely,1371s1,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,31475,Am12S,fish
Ely,1371s2,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,5741,Ac16S,fish
Ely,1371s2,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,27813,Am12S,fish
Ely,1371s3,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,19621,Ac16S,fish
Ely,1371s3,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,43901,Am12S,fish
Ely,1371s1,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Lepomis cyanellus,Green Sunfish,7030,Ac16S,fish
Ely,1371s1,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Lepomis cyanellus,Green Sunfish,20983,Am12S,fish
Ely,1371s2,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Lepomis cyanellus,Green Sunfish,3925,Am12S,fish
Ely,1371s2,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Lepomis cyanellus,Green Sunfish,4118,Ac16S,fish
Ely,1371s1,1371,surface,EL_f6,fringe,fringe,Percidae,Etheostoma exile,Iowa Darter,575,Ac16S,fish
Ely,1371s1,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,46,Ac16S,fish
Ely,1371s2,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,206,Ac16S,fish
Ely,1371s2,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,3524,Am12S,fish
Ely,1371s1,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,5335,Ac16S,fish
Ely,1371s1,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,12508,Am12S,fish
Ely,1371s3,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Lepomis gibbosus,Pumpkinseed,5126,Am12S,fish
Ely,1371s3,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Ambloplites rupestris,Rock Bass,97,Am12S,fish
Ely,1371s3,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Ambloplites rupestris,Rock Bass,6288,Ac16S,fish
Ely,1371s1,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Micropterus dolomieu,Smallmouth Bass,1747,Ac16S,fish
Ely,1371s2,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Micropterus dolomieu,Smallmouth Bass,6861,Ac16S,fish
Ely,1371s2,1371,surface,EL_f6,fringe,fringe,Centrarchidae,Micropterus dolomieu,Smallmouth Bass,40040,Am12S,fish
Ely,1371s2,1371,surface,EL_f6,fringe,fringe,Percidae,Perca flavescens,Yellow Perch,4208,Ac16S,fish
Ely,1372s1,1372,surface,EL_f8,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,16381,Am12S,fish
Ely,1372s2,1372,surface,EL_f8,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,4582,Am12S,fish
Ely,1372s2,1372,surface,EL_f8,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,11375,Ac16S,fish
Ely,1372s3,1372,surface,EL_f8,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,4482,Ac16S,fish
Ely,1372s3,1372,surface,EL_f8,fringe,fringe,Centrarchidae,Lepomis macrochirus,Bluegill,14566,Am12S,fish
Ely,1372s1,1372,surface,EL_f8,fringe,fringe,Cyprinidae,Pimephales notatus,Bluntnose Minnow,3693,Ac16S,fish
Ely,1372s2,1372,surface,EL_f8,fringe,fringe,Cyprinidae,Pimephales notatus,Bluntnose Minnow,60,Ac16S,fish
Ely,1372s3,1372,surface,EL_f8,fringe,fringe,Cyprinidae,Pimephales notatus,Bluntnose Minnow,1138,Ac16S,fish
Ely,1372s1,1372,surface,EL_f8,fringe,fringe,Gasterosteidae,Culaea inconstans,Brook Stickleback,9315,Am12S,fish
Ely,1372s2,1372,surface,EL_f8,fringe,fringe,Gasterosteidae,Culaea inconstans,Brook Stickleback,10132,Am12S,fish
Ely,1372s3,1372,surface,EL_f8,fringe,fringe,Gasterosteidae,Culaea inconstans,Brook Stickleback,6692,Ac16S,fish
Ely,1372s2,1372,surface,EL_f8,fringe,fringe,Cyprinidae,Notemigonus crysoleucas,Golden Shiner,17353,Ac16S,fish
Ely,1372s3,1372,surface,EL_f8,fringe,fringe,Centrarchidae,Lepomis cyanellus,Green Sunfish,30083,Am12S,fish
Ely,1372s1,1372,surface,EL_f8,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,4888,Ac16S,fish
Ely,1372s1,1372,surface,EL_f8,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,15503,Am12S,fish
Ely,1372s2,1372,surface,EL_f8,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,26986,Ac16S,fish
Ely,1372s2,1372,surface,EL_f8,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,46837,Am12S,fish
Ely,1372s3,1372,surface,EL_f8,fringe,fringe,Centrarchidae,Micropterus salmoides,Largemouth Bass,15455,Ac16S,fish
