OID_,OlsonSiteID,EvalStatus,Lake.Name,LakeClass,Date,Time,latDDM,LonDDM,LatDD,LonDD,SiteType1,Habitat,FieldSiteID,SitePhotoQty,SiteID,SiteDescription1,SiteDescription2,SiteDepth_m,Fish present?,Fish ID,ProbeDepth_m,TempC,Cond_ɥS/cm,Turb_NTU,DO%,DO_mg/L,VegScoreMethod,VegScore,DomVeg,VegNotes,SedType1,SedType2,Weather,Wind_mph,WindDirection,SampleEventCode,SampleSTIS,SampleDepth,gear,sample_qty,filter_qty,DNA_qty,SampDepth_m,Samp_vol_mL
577,eDNAMN2021-577,TS,Loon,2,7/19/2021,14:39,47° 13.870,93°38.6052,47.23117,-93.64342,random,fringe,L_f1,0,1300,veg patch,NA,1,unknown,NA,0.3,25.7,239,1.3,142.6,11.2,visual,3,SAV,"lily, macroalgae, bullrush",silt,NA,overcast,<5,W,21MN_eDNAfsh_L_577fs,1300s,surface,hand or pole grab,3,3,TBD,0,250
578,eDNAMN2021-578,TS,Loon,2,7/19/2021,11:13,47° 13.8372,93°38.0178,47.23062,-93.63363,random,fringe,L_f2,2,1301,veg patch,NA,1.1,unknown,NA,0.3,26.18,240,2,127.7,9.96,visual,3,EM,bullrush,sand,NA,overcast,5,W,21MN_eDNAfsh_L_578fs,1301s,surface,hand or pole grab,3,3,TBD,0,250
579,eDNAMN2021-579,TS,Loon,2,7/19/2021,16:54,47° 14.0268,93°39.1998,47.23378,-93.65333,random,fringe,L_f3,0,1302,veg patch,NA,0.9,unknown,NA,0.3,26,247,0,107,8.31,visual,4,FL/SAV,NA,silt,NA,overcast,<5,SW,21MN_eDNAfsh_L_579fs,1302s,surface,hand or pole grab,3,3,TBD,0,250
587,eDNAMN2021-587,TS,Loon,2,7/19/2021,16:02,47° 14.1822,93°39.147,47.23637,-93.65245,random,fringe,OS_L_f3,2,1303,veg patch,NA,1.1,unknown,NA,0.3,26.2,241,0.7,137.3,10.7,visual,3,EM/SAV,"bullrush, chara, pondweed",silt,NA,overcast,<5,SW,21MN_eDNAfsh_L_587fs,1303s,surface,hand or pole grab,3,3,TBD,0,250
580,eDNAMN2021-580,TS,Loon,2,7/19/2021,17:09,47° 14.034,93°39.066,47.2339,-93.6511,random,fringe,L_f4,0,1304,veg patch,NA,0.5,unknown,NA,0.3,25.3,247,0,125.3,9.82,visual,4,FL/SAV,"lily, chara",silt,NA,overcast,<5,SW,21MN_eDNAfsh_L_580fs,1304s,surface,hand or pole grab,3,3,TBD,0,250
588,eDNAMN2021-588,TS,Loon,2,7/19/2021,15:30,47° 14.2332,93°38.8992,47.23722,-93.64832,random,fringe,OS_L_f4,0,1305,veg patch,docks nearby,1.1,unknown,NA,0.3,26,238,0,145.3,11.2,visual,4,EM/SAV,"characarpet, bullrush",silt,NA,overcast,5,SW,21MN_eDNAfsh_L_588fs,1305s,surface,hand or pole grab,3,3,TBD,0,250
581,eDNAMN2021-581,TS,Loon,2,7/19/2021,17:17,47° 13.99908,93°38.9652,47.23332,-93.64942,random,fringe,L_f5,0,1306,veg patch,NA,0.7,unknown,NA,0.3,26.3,238,0,151,11.4,visual,3,FL,"lily, chara carpet",silt,NA,overcast,<5,SW,21MN_eDNAfsh_L_581fs,1306s,surface,hand or pole grab,3,3,TBD,0,250
583,eDNAMN2021-583,TS,Loon,2,7/19/2021,16:23,47° 13.8648,93°39.2448,47.23108,-93.65408,random,fringe,L_f7,3,1307,veg patch,NA,1.3,unknown,NA,0.3,26.3,247,0,115.7,8.98,visual,4,FL/SAV,lily,silt,NA,overcast,<5,SW,21MN_eDNAfsh_L_583fs,1307s,surface,hand or pole grab,3,3,TBD,0,250
584,eDNAMN2021-584,TS,Loon,2,7/19/2021,14:12,47° 14.0832,93°38.4462,47.23472,-93.64077,random,fringe,L_f8,0,1308,veg patch,NA,1,present,sunfish,0.3,25.5,248,2.5,110.3,8.7,visual,4,SAV/FL,short veg,silt,NA,overcast,<5.,W,21MN_eDNAfsh_L_584fs,1308s,surface,hand or pole grab,3,3,TBD,0,250
585,eDNAMN2021-585,TS,Loon,2,7/19/2021,15:14,47° 13.9218,93°38.7498,47.23203,-93.64583,random,fringe,L_f9,0,1309,veg patch,edge of lily pads,1.5,unknown,NA,0.3,26.1,241,0,129,10.1,visual,3,FL,lily,silt,NA,overcast,0,NA,21MN_eDNAfsh_L_585fs,1309s,surface,hand or pole grab,3,3,TBD,0,250
277,eDNAMN2021-277,TS,Loon,2,7/19/2021,11:20,47° 13.8378,93°38.088,47.23063,-93.6348,random,nearshore,L_n1,1,1310,open water,partial windrow,2.4,unknown,NA,0.3,26.3,239,2.1,131.7,10.22,visual,1,SAV,deep veg,silt,NA,overcast,10-May,W,21MN_eDNAfsh_L_277ns,1310s,surface,hand or pole grab,3,3,TBD,0,250
278,eDNAMN2021-278,TS,Loon,2,7/19/2021,11:01,47° 13.746,93°38.220,47.2291,-93.637,random,nearshore,L_n2,0,1311,open water,NA,2.4,unknown,NA,0.3,26.04,241,1.9,129.2,10.08,visual,4,SAV,NA,silt,sand,overcast,5,W,21MN_eDNAfsh_L_278ns,1311s,surface,hand or pole grab,3,3,TBD,0,250
281,eDNAMN2021-281,TS,Loon,2,7/19/2021,11:27,47° 13.8762,93°38.118,47.23127,-93.6353,random,nearshore,OS_L_n3,0,1312,open water,partial windrow,2.9,unknown,NA,0.3,26.1,239,2.3,135.5,10.5,visual,1,SAV,deep veg,silt,NA,overcast,5,W,21MN_eDNAfsh_L_281ns,1312s,surface,hand or pole grab,3,3,TBD,0,250
280,eDNAMN2021-280,TS,Loon,2,7/19/2021,12:00,47° 13.989,93°38.2908,47.23315,-93.63818,random,nearshore,L_n4,0,1313,open water,NA,2.4,unknown,NA,0.3,25.7,250,2.6,120.4,9.5,visual,1,SAV,NA,silt,NA,overcast,5,NW,21MN_eDNAfsh_L_280ns,1313s,surface,hand or pole grab,3,3,TBD,0,250
64,eDNAMN2021-064,TS,Loon,2,7/19/2021,15:26,47° 14.0148,93°38.814,47.23358,-93.6469,random,open water,L_o2,0,1314,open water,NA,15.6,unknown,NA,9.5,8.92,256,5.6,1.9,0.19,visual,0,NA,NA,NA,NA,overcast,0,NA,21MN_eDNAfsh_L_64ob,1314b,bottom,niskin,3,3,TBD,16,250
64,eDNAMN2021-064,TS,Loon,2,7/19/2021,15:26,47° 14.0148,93°38.814,47.23358,-93.6469,random,open water,L_o2,0,1314,open water,NA,15.6,unknown,NA,0.3,26,243,0.6,124.1,9.07,visual,0,NA,NA,NA,NA,overcast,0,NA,21MN_eDNAfsh_L_64os,1314s,surface,hand or pole grab,3,3,TBD,0,250
65,eDNAMN2021-065,TS,Loon,2,7/19/2021,11:39,47° 13.8738,93°38.37,47.23123,-93.6395,random,open water,L_o3,0,1315,open water,NA,10,unknown,NA,8.5,24.8,250,2.9,110,8.8,visual,0,NA,NA,silt,NA,overcast,5,NW,21MN_eDNAfsh_L_65ob,1315b,bottom,niskin,3,3,TBD,10,250
65,eDNAMN2021-065,TS,Loon,2,7/19/2021,11:39,47° 13.8738,93°38.37,47.23123,-93.6395,random,open water,L_o3,0,1315,open water,NA,10,unknown,NA,0.3,25.6,240,2.4,124.2,9.8,visual,0,NA,NA,silt,NA,overcast,5,NW,21MN_eDNAfsh_L_65os,1315s,surface,hand or pole grab,3,3,TBD,0,250
74,eDNAMN2021-074,TS,Loon,2,7/19/2021,14:24,47° 14.019,93°38.6148,47.23365,-93.64358,random,open water,OS_L_o3,0,1316,open water,NA,14.4,unknown,NA,9.5,9,253,7.4,0.3,0.02,visual,0,NA,NA,NA,NA,overcast,10-May,SW,21MN_eDNAfsh_L_74ob,1316b,bottom,niskin,3,3,TBD,13,250
74,eDNAMN2021-074,TS,Loon,2,7/19/2021,14:24,47° 14.019,93°38.6148,47.23365,-93.64358,random,open water,OS_L_o3,0,1316,open water,NA,14.4,unknown,NA,0.3,25.6,245,1.7,121.4,9.6,visual,0,NA,NA,NA,NA,overcast,10-May,SW,21MN_eDNAfsh_L_74os,1316s,surface,hand or pole grab,3,3,TBD,0,250
66,eDNAMN2021-066,TS,Loon,2,7/19/2021,13:48,47° 13.962,93°38.5152,47.2327,-93.64192,random,open water,L_o4,1,1317,open water,NA,18.8,unknown,NA,9.5,9.3,252,5.9,2.4,0.26,visual,0,NA,NA,NA,NA,overcast,<5,W,21MN_eDNAfsh_L_66ob,1317b,bottom,niskin,3,3,TBD,18,250
66,eDNAMN2021-066,TS,Loon,2,7/19/2021,13:48,47° 13.962,93°38.5152,47.2327,-93.64192,random,open water,L_o4,1,1317,open water,NA,18.8,unknown,NA,0.3,25.6,245,2.1,122.3,9.5,visual,0,NA,NA,NA,NA,overcast,<5,W,21MN_eDNAfsh_L_66os,1317s,surface,hand or pole grab,3,3,TBD,0,250
67,eDNAMN2021-067,TS,Loon,2,7/19/2021,15:34,47° 14.0598,93°38.874,47.23433,-93.6479,random,open water,L_o5,0,1318,open water,NA,10.6,unknown,NA,9.5,10.1,254,4,2.4,0.26,visual,0,NA,NA,NA,NA,overcast,<5,S,21MN_eDNAfsh_L_67ob,1318b,bottom,niskin,3,3,TBD,10.6,250
67,eDNAMN2021-067,TS,Loon,2,7/19/2021,15:34,47° 14.0598,93°38.874,47.23433,-93.6479,random,open water,L_o5,0,1318,open water,NA,10.6,unknown,NA,0.3,25.7,245,0,124,9.7,visual,0,NA,NA,NA,NA,overcast,<5,S,21MN_eDNAfsh_L_67os,1318s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,Loon,2,7/19/2021,10:20,47° 13.7068,-93°38.0231,47.22845,-93.63372,fixed,ramp,L_t1,0,1319,veg patch,open water,0.4,unknown,NA,0.2,25.95,242,0,125.5,9.89,visual,3,EM,bullrush,sand,NA,overcast,5,W,21MN_eDNAfsh_L_t1s,1319s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,Loon,2,7/19/2021,13:02,47° 13.9788,93°38.463,47.23298,-93.64105,fixed,deep point,L_t2,0,1320,open water,NA,21.6,unknown,NA,NA,NA,NA,NA,NA,NA,visual,0,NA,NA,NA,NA,overcast,15-Oct,E,21MN_eDNAfsh_L_t2b,1320b,bottom,niskin,1,1,TBD,20,1000
NA,NA,TS,Loon,2,7/19/2021,13:02,47° 13.9788,93°38.463,47.23298,-93.64105,fixed,deep point,L_t2,0,1320,open water,NA,21.6,unknown,NA,0.3,25.9,244,2.5,121.9,9.6,visual,0,NA,NA,NA,NA,overcast,15-Oct,E,21MN_eDNAfsh_L_t2s,1320s,surface,hand or pole grab,1,1,TBD,0,1000
NA,NA,TS,Loon,2,7/19/2021,14:04,47° 14.0688,93°38.354,47.23448,-93.63923,fixed,inlet,L_t3,4,1321,veg patch,open water area between  bullrush and lilypad habitat transition,1,unknown,NA,0.3,25.4,244,3,115.6,9.1,visual,4,SAV/EM/FL,"lily, bullrush",silt,NA,overcast,<5,W,21MN_eDNAfsh_L_t3s,1321s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,Loon,2,7/19/2021,10:44,47° 13.698,93°38.0538,47.2283,-93.63423,fixed,outlet,L_t4abc,0,1323,veg patch,NA,0.9,unknown,NA,0.3,26.2,241,1.3,129.3,10.07,visual,3,EM/FL,bullrush,sand,silt,overcast,5,W,21MN_eDNAfsh_L_t4abcs,1323s,surface,hand or pole grab,9,9,TBD,0,250
NA,NA,TS,Loon,2,7/19/2021,16:50,47° 13.9788,93°39.183,47.23298,-93.65305,fixed,choice,L_t5,1,1325,veg patch,open water in channel cutting through lily/SAV patch,1.5,unknown,NA,0.3,26.3,248,0,118.2,9.19,visual,3 to 4,FL/SAV,lily,silt,NA,overcast,<5,SW,21MN_eDNAfsh_L_t5s,1325s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,Loon,2,7/19/2021,13:27,47° 13.979,93°38.463,47.23298,-93.64105,fixed,choice,L_t6,1,1326,open water,NA,21.8,unknown,NA,9.5,8.4,257,7.1,0.1,0,visual,0,NA,NA,NA,NA,overcast,10,W,21MN_eDNAfsh_L_t6b,1326b,bottom,niskin,3,3,TBD,10.5,250
626,eDNAMN2021-626,TS,East Chub,3,7/20/2021,10:48,47° 40.7328,91°37.4988,47.67888,-91.62498,random,fringe,CH_f1,0,1327,veg patch,NA,0.2,unknown,NA,0.2,23.6,45,5.9,95.8,7.9,visual,3,FL,NA,silt,NA,overcast,<5,S,21MN_eDNAfsh_CH_626fs,1327s,surface,hand or pole grab,3,3,TBD,0,250
627,eDNAMN2021-627,TS,East Chub,3,7/20/2021,10:11,47° 40.557,91°37.4142,47.67595,-91.62357,random,fringe,CH_f2,0,1328,veg patch,NA,0.4,unknown,NA,0.3,23,46,1.8,86,7.28,visual,3,FL,NA,silt,NA,misty & overcast,<5,S,21MN_eDNAfsh_CH_627fs,1328s,surface,hand or pole grab,3,3,TBD,0,250
628,eDNAMN2021-628,TS,East Chub,3,7/20/2021,10:24,47° 40.620,91°37.4748,47.677,-91.62458,random,fringe,CH_f3,0,1329,veg patch,NA,0.2,unknown,NA,0.2,22.9,45,1.6,96,8.1,visual,3,FL,NA,silt,NA,misty & overcast,5,SE,21MN_eDNAfsh_CH_628fs,1329s,surface,hand or pole grab,3,3,TBD,0,250
393,eDNAMN2021-393,TS,East Chub,3,7/20/2021,12:01,47° 40.8162,91°37.2438,47.68027,-91.62073,random,nearshore,OS_CH_n1,5,1330,open water,NA,1.3,unknown,NA,0.2,24.1,44.6,2.2,96.8,7.9,visual,2,SAV,NA,silt,NA,overcast,<5,SE,21MN_eDNAfsh_CH_393ns,1330s,surface,hand or pole grab,3,3,TBD,0,250
394,eDNAMN2021-394,TS,East Chub,3,7/20/2021,11:50,47° 40.7298,91°37.2198,47.67883,-91.62033,random,nearshore,OS_CH_n2,1,1331,open water,NA,1.3,unknown,NA,0.2,23.1,45,2.6,101.5,8.4,visual,1,FL,NA,silt,NA,overcast,5,S,21MN_eDNAfsh_CH_394ns,1331s,surface,hand or pole grab,3,3,TBD,0,250
390,eDNAMN2021-390,TS,East Chub,3,7/20/2021,10:55,47° 40.7268,91°37.4088,47.67878,-91.62348,random,nearshore,CH_n4,0,1332,open water,NA,1.3,unknown,NA,0.2,23.8,45,1.9,99.7,8.21,visual,1,SAV,NA,silt,NA,overcast,5,S,21MN_eDNAfsh_CH_390ns,1332s,surface,hand or pole grab,3,3,TBD,0,250
391,eDNAMN2021-391,TS,East Chub,3,7/20/2021,11:20,47° 40.6488,91°37.407,47.67748,-91.62345,random,nearshore,CH_n5,0,1333,open water,NA,1.5,unknown,NA,0.2,23.9,44.1,2.2,102,8.5,visual,0,NA,NA,silt,rock,overcast,5,S,21MN_eDNAfsh_CH_391ns,1333s,surface,hand or pole grab,3,3,TBD,0,250
397,eDNAMN2021-397,TS,East Chub,3,7/20/2021,11:50,47° 40.728,91°37.323,47.6788,-91.62205,random,nearshore,OS_CH_n5,0,1334,open water,NA,1.8,unknown,NA,0.2,24,44.1,2.2,101,8.4,visual,0,NA,NA,silt,NA,overcast,<5,S,21MN_eDNAfsh_CH_397ns,1334s,surface,hand or pole grab,3,3,TBD,0,250
392,eDNAMN2021-392,TS,East Chub,3,7/20/2021,9:54,47° 40.6452,91°37.1958,47.67742,-91.61993,random,nearshore,CH_n6,0,1335,open water,NA,1.3,unknown,NA,0.3,24,44.7,1.3,100,8.27,visual,0,NA,NA,silt,NA,misty & overcast,<5,S,21MN_eDNAfsh_CH_392ns,1335s,surface,hand or pole grab,3,3,TBD,0,250
241,eDNAMN2021-241,TS,East Chub,3,7/20/2021,11:42,47° 40.671,91°37.2828,47.67785,-91.62138,random,open water,CH_o1,0,1336,open water,NA,2,unknown,NA,1.5,23.9,43.8,1.9,103.2,8.6,visual,0,NA,NA,sand,silt,overcast ,5,S,21MN_eDNAfsh_CH_241ob,1336b,bottom,pole grab,3,3,TBD,2,250
241,eDNAMN2021-241,TS,East Chub,3,7/20/2021,11:42,47° 40.671,91°37.2828,47.67785,-91.62138,random,open water,CH_o1,0,1336,open water,NA,2,unknown,NA,0.2,23.8,43.8,2.1,101.5,8.5,visual,0,NA,NA,sand,silt,overcast ,5,S,21MN_eDNAfsh_CH_241os,1336s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,East Chub,3,7/20/2021,10:01,47° 40.6692,91°37.1598,47.67782,-91.61933,fixed,ramp,CH_t1,0,1337,open water,NA,0.2,unknown,NA,0.3,23.6,45,1.3,97.2,8.07,visual,0,NA,NA,sand,rock,misty & overcast,<5,S,21MN_eDNAfsh_CH_t1s,1337s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,East Chub,3,7/20/2021,11:27,47° 40.683,91°37.284,47.67805,-91.6214,fixed,deep point,CH_t2,0,1338,open water,NA,2.1,unknown,NA,0.2,23.9,44,2,100.4,8.34,visual,0,NA,NA,silt,sand,overcast ,<5,S,21MN_eDNAfsh_CH_t2s,1338s,surface,hand or pole grab,1,1,TBD,0,1000
NA,NA,TS,East Chub,3,7/20/2021,11:27,47° 40.683,91°37.284,47.67805,-91.6214,fixed,deep point,CH_t2,0,1338,open water,NA,2.1,unknown,NA,1.5,24,45,2.3,100.7,8.35,visual,0,NA,NA,silt,sand,overcast ,<5,S,21MN_eDNAfsh_CH_t2b,1338b,bottom,pole grab,1,1,TBD,1.9,1000
NA,NA,TS,East Chub,3,7/20/2021,10:35,47° 40.6518,91°37.533,47.67753,-91.62555,fixed,inlet,CH_t3,3,1339,veg patch,NA,0.2,unknown,NA,0.2,22.4,45.2,2.7,86.3,7.38,visual,4,FL,NA,silt,NA,overcast ,5,SE,21MN_eDNAfsh_CH_t3s,1339s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,East Chub,3,7/20/2021,11:06,47° 40.8042,91°37.458,47.68007,-91.6243,fixed,choice,CH_t4,2,1340,woody structure,log,0.7,present,"sunfish, northern pike",0.2,23.5,45,1.8,92,7.7,visual,2,FL,NA,silt,NA,overcast ,5,S,21MN_eDNAfsh_CH_t4s,1340s,surface,hand or pole grab,3,3,TBD,0,250
643,eDNAMN2021-643,TS,Dunnigan,3,7/20/2021,14:04,47° 42.3252,91°37.6062,47.70542,-91.62677,random,fringe,DU_f1,0,1341,woody structure,sunken logs and boulders,1.7,unknown,NA,0.3,24.4,14.2,1.7,95,7.86,visual,2,FL,NA,rock,organic,overcast,<5,ENE,21MN_eDNAfsh_DU_643fs,1341s,surface,hand or pole grab,3,3,TBD,0,250
644,eDNAMN2021-644,TS,Dunnigan,3,7/20/2021,15:59,47° 42.411,91°38.0988,47.70685,-91.63498,random,fringe,DU_f2,1,1342,woody structure,lee side of large boulders almost breaching water surface,1.1,unknown,NA,0.3,24.5,143,1.6,99.7,8.2,visual,1,FL,NA,rock/silt,NA,partly sunny,5,SE,21MN_eDNAfsh_DU_644fs,1342s,surface,hand or pole grab,3,3,TBD,0,250
645,eDNAMN2021-645,TS,Dunnigan,3,7/20/2021,15:34,47° 42.594,91°37.8708,47.7099,-91.63118,random,fringe,DU_f3,3,1343,woody structure,sunken pine tree,1,unknown,NA,0.3,24.6,142,2,98.9,8.2,visual,2,FL,NA,rock,organic/silt,partly sunny,10-May,SE,21MN_eDNAfsh_DU_645fs,1343s,surface,hand or pole grab,3,3,TBD,0,250
258,eDNAMN2021-258,TS,Dunnigan,3,7/20/2021,14:31,47° 42.4422,91°37.7052,47.70737,-91.62842,random,nearshore,DU_n1,0,1344,woody structure,veg patch and openwater mix,2.7,unknown,NA,0.3,24.4,144,2.2,95.5,7.8,visual,1,FL,NA,rock,organic/silt,overcast,<5,ENE,21MN_eDNAfsh_DU_258ns,1344s,surface,hand or pole grab,3,3,TBD,0,250
259,eDNAMN2021-259,TS,Dunnigan,3,7/20/2021,15:20,47° 42.5598,91°37.7448,47.70933,-91.62908,random,nearshore,DU_n2,2,1345,woody structure,large sunken log breaching water surface,2.5,present,no ID,0.3,24.4,143,1.6,96,7.9,visual,1,FL,NA,organic/rock,NA,partly sunny,<5,ENE,21MN_eDNAfsh_DU_259ns,1345s,surface,hand or pole grab,3,3,TBD,0,250
260,eDNAMN2021-260,TS,Dunnigan,3,7/20/2021,13:45,47° 42.324,91°37.7832,47.7054,-91.62972,random,nearshore,DU_n3,0,1346,open water,NA,2.7,unknown,NA,0.3,24.2,14.3,2.1,94.2,7.76,visual,1,FL,lily,rock,silt,overcast,<5,E,21MN_eDNAfsh_DU_260ns,1346s,surface,hand or pole grab,3,3,TBD,0,250
265,eDNAMN2021-265,TS,Dunnigan,3,7/20/2021,13:31,47° 42.2982,91°38.058,47.70497,-91.6343,random,nearshore,OS_DU_n4,0,1347,open water,NA,3,unknown,NA,0.3,23.9,142,1.2,95.6,7.8,visual,0,NA,NA,organic/silt,NA,overcast & foggy,<5,E,21MN_eDNAfsh_DU_265ns,1347s,surface,hand or pole grab,3,3,TBD,0,250
262,eDNAMN2021-262,TS,Dunnigan,3,7/20/2021,14:00,47° 42.3372,91°37.683,47.70562,-91.62805,random,nearshore,DU_n5,0,1348,veg patch,"steep bank, boulders and woody debris",2.8,unknown,NA,0.5,23.9,3.3,2,97,8.01,visual,1,FL,NA,rock,organic,overcast,<5,ENE,21MN_eDNAfsh_DU_262ns,1348s,surface,hand or pole grab,3,3,TBD,0,250
1,eDNAMN2021-001,TS,Dunnigan,3,7/20/2021,14:15,47° 42.423,91°37.6104,47.70705,-91.62684,random,open water,DU_o1,0,1349,open water,NA,3.5,unknown,NA,3.4,24,138,1.6,93.5,7.7,rake,0,NA,NA,silt,organic,overcast,0,NA,21MN_eDNAfsh_DU_1ob,1349b,bottom,niskin,3,3,TBD,3.3,250
1,eDNAMN2021-001,TS,Dunnigan,3,7/20/2021,14:15,47° 42.423,91°37.6104,47.70705,-91.62684,random,open water,DU_o1,0,1349,open water,NA,3.5,unknown,NA,0.3,24.4,144,1.8,94.1,7.7,rake,0,NA,NA,silt,organic,overcast,0,NA,21MN_eDNAfsh_DU_1os,1349s,surface,hand or pole grab,3,3,TBD,0,250
2,eDNAMN2021-002,TS,Dunnigan,3,7/20/2021,14:44,47° 42.468,91°37.8042,47.7078,-91.63007,random,open water,DU_o2,0,1350,open water,NA,4.2,unknown,NA,3.9,24.1,141,1.6,95.5,7.9,visual,0,NA,NA,silt,NA,partly sunny,10-May,ESE,21MN_eDNAfsh_DU_2ob,1350b,bottom,niskin,3,3,TBD,4,250
2,eDNAMN2021-002,TS,Dunnigan,3,7/20/2021,14:44,47° 42.468,91°37.8042,47.7078,-91.63007,random,open water,DU_o2,0,1350,open water,NA,4.2,unknown,NA,0.3,24.3,144,1.6,96.3,7.9,visual,0,NA,NA,silt,NA,partly sunny,10-May,ESE,21MN_eDNAfsh_DU_2os,1350s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,Dunnigan,3,7/20/2021,16:40,47° 42.2532,91°38.2212,47.70422,-91.63702,fixed,ramp,DU_t1,1,1351,veg patch,NA,0.5,present,"sunfish, minnow",0.3,24.4,137,2,101.3,8.3,visual,3,FL,NA,silt,rock,partly sunny,<5,ESE,21MN_eDNAfsh_DU_t1s,1351s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,Dunnigan,3,7/20/2021,15:03,47° 42.4662,91°37.8282,47.70777,-91.63047,fixed,deep point,DU_t2,0,1352,open water,NA,3.8,unknown,NA,0.3,24.3,144,1.6,97.8,7.9,rake/visual,0,NA,NA,silt,NA,partly sunny,<5,ENE,21MN_eDNAfsh_DU_t2s,1352s,surface,hand or pole grab,1,1,TBD,0,1000
NA,NA,TS,Dunnigan,3,7/20/2021,15:03,47° 42.4662,91°37.8282,47.70777,-91.63047,fixed,deep point,DU_t2,0,1352,open water,NA,3.8,unknown,NA,3.4,24.1,141,1.6,95.1,7.8,rake/visual,0,NA,NA,silt,NA,partly sunny,<5,ENE,21MN_eDNAfsh_DU_t2b,1352b,bottom,niskin,1,1,TBD,3.5,1000
NA,NA,TS,Dunnigan,3,7/20/2021,16:19,47° 42.267,91°37.731,47.70445,-91.62885,fixed,choice,DU_t3,3,1353,veg patch,woody structure,1.1,unknown,NA,1,24.4,141,1.8,97.6,7.9,visual,3,FL/SAV,NA,rock/silt,NA,partly sunny,0,NA,21MN_eDNAfsh_DU_t3b,1353b,bottom,niskin,3,3,TBD,0.75,250
NA,NA,TS,Dunnigan,3,7/20/2021,16:19,47° 42.267,91°37.731,47.70445,-91.62885,fixed,choice,DU_t3,3,1353,veg patch,woody structure,1.1,unknown,NA,0.3,24.5,142,1.7,98.7,8.1,visual,3,FL/SAV,NA,rock/silt,NA,partly sunny,0,NA,21MN_eDNAfsh_DU_t3s,1353s,surface,hand or pole grab,3,3,TBD,0,250
600,eDNAMN2021-600,TS,Ely,1,7/21/2021,10:53,47° 27.7158,92°28.368,47.46193,-92.4728,random,fringe,EL_f1,0,1354,veg patch,NA,0.9,unknown,NA,0.3,23.3,269,1.3,105.3,8.87,visual,4,SAV/FL,"chara carpet, pondweed, lily",silt,NA,sunny,0,NA,21MN_eDNAfsh_EL_600fs,1354s,surface,hand or pole grab,3,3,TBD,0,250
609,eDNAMN2021-609,TS,Ely,1,7/22/2021,13:30,47° 26.9622,92°29.1432,47.44937,-92.48572,random,fringe,EL_f10,0,1355,veg patch,NA,0.6,unknown,NA,0.3,23.5,267,1.7,113.4,9.2,visual,2,EM,bullrush,sand,NA,sunny,5,ESE,21MN_eDNAfsh_EL_609fs,1355s,surface,hand or pole grab,3,3,TBD,0,250
620,eDNAMN2021-620,TS,Ely,1,7/22/2021,15:52,47° 26.9352,92°29.637,47.44892,-92.49395,random,fringe,OS_EL_f10,0,1356,veg patch,NA,0.5,unknown,NA,0.3,24.6,206,2.6,120.1,9.44,visual,3,FL,NA,sand,NA,sunny,<5,E,21MN_eDNAfsh_EL_620fs,1356s,surface,hand or pole grab,3,3,TBD,0,250
610,eDNAMN2021-610,TS,Ely,1,7/21/2021,14:05,47° 27.393,92°27.7458,47.45655,-92.46243,random,fringe,EL_f11,1,1357,veg patch,slick,1,unknown,NA,0.3,22.3,261.5,3.4,104.4,9.3,visual,4,SAV/FL,NA,silt,NA,sunny,10-May,ESE,21MN_eDNAfsh_EL_610fs,1357s,surface,hand or pole grab,3,3,TBD,0,250
622,eDNAMN2021-622,TS,Ely,1,7/22/2021,16:01,47° 26.997,92°29.599,47.44995,-92.49332,random,fringe,OS_EL_f12,1,1358,woody structure,near birch tree in water very close to shore,0.2,unknown,NA,0.3,25.9,266,2.3,129.7,10.2,visual,2,SAV,NA,sand,NA,sunny,10-May,E,21MN_eDNAfsh_EL_622fs,1358s,surface,hand or pole grab,3,3,TBD,0,250
612,eDNAMN2021-612,TS,Ely,1,7/22/2021,14:50,47° 26.7162,92°30.1692,47.44527,-92.50282,random,fringe,EL_f13,5,1359,veg patch,woody structure,0.2,unknown,NA,0.3,24.74,268,1.9,134.2,10.57,visual,3,SAV = FL,chara and lily,sand,organic,sunny,10-May,E,21MN_eDNAfsh_EL_612fs,1359s,surface,hand or pole grab,3,3,TBD,0,250
623,eDNAMN2021-623,TS,Ely,1,7/21/2021,12:12,47° 27.1992,92°28.241,47.45332,-92.47068,random,fringe,OS_EL_f13,2,1360,veg patch,NA,0.5,present,sunfish,0.3,20.8,262.9,1.8,112.1,9.51,visual,3,SAV,"chara, bullrush, pondweed",rock/sand,NA,sunny,0,NA,21MN_eDNAfsh_EL_623fs,1360s,surface,hand or pole grab,3,3,TBD,0,250
